SKU,Description,CP,SP,productname,Brand,Size,imgurl,
385489-TIIPODS8,"
							Tifosi is the Italian word for ""super-enthusiast"", and so provide eyewear that is comfortable, hard-wearing and high performing for a range of outdoor activities.

This new Clarion Collection features a new lens coating technology, combined with strong colours for brilliant style. Clarion lenses use a full mirror hydrophobic coating, preventing both water and sweat from beading up on the lens surface to improve visibility in all conditions.

Clarion technology greatly reduces glare and provides an even colour treatment across the entire width of the lens, ensuring consistent light transmission, thus reducing eye fatigue.

The Podium Sunglasses feature a proprietary interchangeable frameless lens design that provides an unobstructed field of vision.MaterialPolycarbonate 						",7499,8773.83,TIFOSI Pearl White Podium S Clarion Interchangeable Sunglasses,TIFOSI,,http://products.activinstinct.com/y2013/m09/385489/50355712-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
385482-TIRVELGB,"
							Tifosi is the Italian word for ""super-enthusiast"", and so provide eyewear that is comfortable, hard-wearing and high performing for a range of outdoor activities.

This new Clarion Collection features a new lens coating technology, combined with strong colours for brilliant style. Clarion lenses use a full mirror hydrophobic coating, preventing both water and sweat from beading up on the lens surface to improve visibility in all conditions.

Clarion technology greatly reduces glare and provides an even colour treatment across the entire width of the lens, ensuring consistent light transmission, thus reducing eye fatigue.

Lens: Clarion Blue

Please note: While there are different lens colour options, all colours feature a Tifosi Smoke lens on the inside.MaterialPolycarbonate 						",7499,8773.83,TIFOSI Veloce Gloss Black Interchangeable Sunglasses,TIFOSI,,http://products.activinstinct.com/y2013/m09/385482/70989821-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
385480-TIRSLI8,"
							Tifosi is the Italian word for ""super-enthusiast"", and so provide eyewear that is comfortable, hard-wearing and high performing for a range of outdoor activities.

This new Clarion Collection features a new lens coating technology, combined with strong colours for brilliant style. Clarion lenses use a full mirror hydrophobic coating, preventing both water and sweat from beading up on the lens surface to improve visibility in all conditions.

Clarion technology greatly reduces glare and provides an even colour treatment across the entire width of the lens, ensuring consistent light transmission, thus reducing eye fatigue.

Lens: Clarion Red

Please note: While there are different lens colour options, all colours feature a Tifosi Smoke lens on the inside.MaterialPolycarbonate 						",7499,8773.83,TIFOSI Slip Pearl White Interchangeable Sunglasses,TIFOSI,,http://products.activinstinct.com/y2013/m09/385480/33068242-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
319956-TIIPOD6,"
							Tifosi is the Italian word for ""super-enthusiast"", and so provide eyewear that is comfortable, hard-wearing and high performing for a range of outdoor activities.

The Tifosi Podium Interchangeable Sunglasses feature a proprietary interchangeable frameless lens design that provides an unobstructed field of vision. In addition these glasses benefit from polycarbonate decentred lenses.

Knowing that you'll be competing while wearing them, the glasses have been designed to increase grip when in contact with sweat. Hydrophilic rubber resists aging and UV breakdown as well as providing a no-slip fit at the rubber ear and nose pieces.

Fits medium to large faces

Weight 30g						",7499,8773.83,TIFOSI Metallic Silver Podium Interchangeable Sunglasses,TIFOSI,,http://products.activinstinct.com/y2012/m10/319956/78141778-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
385487-TIIPODSGB,"
							Tifosi is the Italian word for ""super-enthusiast"", and so provide eyewear that is comfortable, hard-wearing and high performing for a range of outdoor activities.

This new Clarion Collection features a new lens coating technology, combined with strong colours for brilliant style. Clarion lenses use a full mirror hydrophobic coating, preventing both water and sweat from beading up on the lens surface to improve visibility in all conditions.

Clarion technology greatly reduces glare and provides an even colour treatment across the entire width of the lens, ensuring consistent light transmission, thus reducing eye fatigue.

The Podium Sunglasses feature a proprietary interchangeable frameless lens design that provides an unobstructed field of vision.MaterialPolycarbonate 						",7499,8773.83,TIFOSI Gloss Black Podium S Clarion Interchangeable Sunglasses,TIFOSI,,http://products.activinstinct.com/y2013/m09/385487/62306015-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
319954-TIIPODMB,"
							Tifosi is the Italian word for ""super-enthusiast"", and so provide eyewear that is comfortable, hard-wearing and high performing for a range of outdoor activities.

The Tifosi Podium Interchangeable Sunglasses feature a proprietary interchangeable frameless lens design that provides an unobstructed field of vision. In addition these glasses benefit from polycarbonate decentred lenses.

Knowing that you'll be competing while wearing them, the glasses have been designed to increase grip when in contact with sweat. Hydrophilic rubber resists aging and UV breakdown as well as providing a no-slip fit at the rubber ear and nose pieces.

Fits medium to large faces

Weight 30g						",7499,8773.83,TIFOSI Matte Black Podium Interchangeable Sunglasses,TIFOSI,,http://products.activinstinct.com/y2012/m10/319954/73941200-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
430175-NA-90280,"
							Designed for the long-distance runner with minimalist sensibilities, our ultra-light Race Vest comes equipped with two 10 oz/300 mL Flasks for the front pockets, and is compatible with a 1.5L bladder.


Equipped with two 10 oz/300 mL Flasks with Push-Pull caps
Slide-adjustable chest strap for perfect placement and bounce-free ride
Ergological placement of back pocket mesh for optimal comfort and breathability
Easy on / off with full side adjustability
Stretch mesh smart phone-compatible pocket
Pill pocket for electrolyte tabs
Mesh stash pouch over left front pocket can fit several gels or empties
Highly breathable wall mesh shoulder straps
Reflective trims
Weight: 10.6 oz/300.5 g (weight includes bottles)
Storage Capacity: 335 cu in/5.5 Litres
1.5 L bladder compatible						",7499,8773.83,NATHAN SPORTS Firecatcher Ultralight Race Vest,NATHAN,,http://products.activinstinct.com/y2014/m05/430175/65290368-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
317258-3030-01670-0061,"
							This is a mid-cut high-tech and lightweight Pure Ascent boot, boasting a wealth of innovation.

It includes 360 Heel Support technology, delivering optimum heel fit, a Mammut-developed vibram Reptilia Technology sole, Torsion Reinforcement, and Mammut Rolling Concept for safety and comfort in alpine sports.

The patented Mammut Base Fit lacing system transfers the force of the lacing to the sole, making it free of pressure points, and this prevents the foot from slipping around inside the boot. The highly breathable GORE-TEX Performance Comfort Footwear membrane guarantees waterproof credentials. Additional features include extensive use of protective Liquid Rubber reinforcements and a rugged board-lasted construction.

The GORE-TEX treatment ensures the boot is well protected, providing durability against the elements, as well as allowing the boot to breathe throughout, thus keeping your feet more comfortable.

Features:

Base Fit
Rolling Concept
Reptilia Technology
360 Heel Support
Torsion Reinforcement
LP Lace
Liquid Rubber Protection
Board lasted

MaterialGore-Tex Rubber 						",7499,8773.83,MAMMUT Cirrus GTX Ladies Hiking Shoe,MAMMUT,,http://products.activinstinct.com/y2012/m10/317258/31959458-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
240329-J87729,"
							The Moab Ventilator adapts to your surroundings as efficiently as you can. Featuring a breathable mesh lining and Ortholite Anatomical Footbed, the Moab Ventilator was designed with durable performance in mind. Dura leather allows for superior warm-weather ventilation while a bellows tongue keeps debris out. Construction: Dura leather and mesh upper Bellows tongue keeps debris out Synthetic leather toe cap and heel counter Breathable mesh lining treated with Aegis Antimicrobial solution maintains foot comfort Ortholite Anatomical Footbed Molded nylon arch shank Compression molded EVA footframe provides cushioning Merrell Air Cushion in the heel absorbs shock and adds stability 5mm Sol lug depth Vibram Multi-Sport sole/TC5+ RubberMaterialMesh Synthetic Leather 						",7499,8773.83,MERRELL Moab Ventilator Earth Men's Trail Running Shoes,MERRELL,,http://products.activinstinct.com/y2011/m08/240329/13694516-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
298002-2510-02040,"
							Lightweight, technical touring backpack specially designed for women. Its body-hugging fit ensures outstanding load control while simultaneously allowing the upper body great freedom of movement.

All Mammut packs are approved by the Fair Wear Foundation, helping improve working conditions in the global textile industry.

Features:

V-frame 6 mm aluminium for optimal load transfer and high freedom of movement, adjustable and removable
2-layer, high-density EVA back padding, hip and shoulder belts with laminated Soft-Mesh cover
Height-adjustable lid with internal and external pocket
Side zip access to the main compartment
1 large stretch front pocket
2 stretch side pockets
Women Necessity Bag
Pocket on the hip belt
Removable waste bag
2 attachments for ice tool and trekking poles
Lateral compression straps, can also be tensioned at the front to carry gear
Integrated, detachable rain cover
Hydration system compatible

Specification:

Volume: 28 litres
Weight: 1290g
Dimensions: 54 x 28 x 20cmMaterialNylon 						",7499,8773.83,MAMMUT Crea Contact 28 Backpack,MAMMUT,,http://products.activinstinct.com/y2012/m06/298002/89621756-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
380100-1103761,"
							In addition to its low weight and short length, this light 3-in-1 hiking jacket features a special inner jacket.

The medium-warm fleece hoody provides generous freedom of movement due to inserts on the sides made from very breathable stretch fleece. The sleeves are long and equipped with thumb holes. The weatherproof shell jacket has a cotton-like feel, yet is also robust.

Features:

Shell jacket:
Robust, cotton-like, waterproof and breathable TEXAPORE TASLAN 2L
ULTRA LIGHT HOOD: integrated hood, adjustable in terms of size and field of vision
Two side pockets, inside pocket
Audio channel
Inner jacket:
Medium-warm NANUK 150 fleece
Sides and inside of sleeves: two-way stretch NANUK DYNAMIC fleece with a warm lining and a hard-wearing, wind-resistant exterior
Integrated hood
Two side pockets
Extended sleeves with thumbholesMaterialElastane Polyamide Nylon Polyester Fabric 						",7499,8773.83,JACK WOLFSKIN Icecat Ladies Jacket,JACK,,http://products.activinstinct.com/y2013/m09/380100/94128955-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
380812-1200941-6032,"
							The new STRATUS insulated jacket is versatile: its features include a removable hood, adjustable in every direction.

The insulation material is made using our innovative synthetic loose fibrefill insulation, which can achieve its full down-like loft beneath the extremely light, windproof outer material. So that insulation is maintained beneath rucksack straps, we have incorporated synthetic fleece insulation at these points, which keeps its loft when compressed.

Features:

Extremely light yet tear resistant, windproof and water resistant AIRGRID 20D
Extremely warm, exceptionally fluffy, fast-drying and easy-care FIBERCLOUD HT synthetic loose fibrefill insulation (500 cuin down fill power)
Shoulders: especially warm MICROGUARD MAXLOFT synthetic hollow fibre insulation (140 g/m2)
Removable BASIC HOOD with adjustable size and field of vision
Two side pockets, inside pocketMaterialPolyamide Nylon Polyester Fabric 						",7499,8773.83,JACK WOLFSKIN Stratus Ladies Jacket,JACK,,http://products.activinstinct.com/y2013/m09/380812/13069199-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
414136-11594,"
							A high specification hiking backpack that makes extended day hikes a breeze. Superb stability and fit thanks to the Aeroflex suspension system. With side pockets for volume regulation large stretch outer pockets, attachment points for ice gear and poles, compression straps and hydration port.

Features:

zip pocket in the lid
Front stretch pocket
2 pole attachment points
Compression straps
2 side stretch pockets
Integrated outside pockets
Opening for hydration system
Integrated rain coverMaterialPolyester Fabric 						",7599,8890.83,VAUDE Triset 25+4 Backpack,VAUDE,,http://products.activinstinct.com/y2014/m02/414136/56895017-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
346727--,"
							The Sunwise Waterloo Sunglasses feature Chromafusion lenses that react to light with vivid colour contrast for all weather conditions. The light transmittance changes progressively when responding to the strength the UV from medium to strong and back again offering you total visual comfort and eliminating the need to change lenses.

Features a versatile lightweight half frame design that allows for excellent peripheral vision whether you're running, cycling, playing tennis or on the cricket field. Rubber nose pads and ear grips ensure secure comfortable fit.

Metallic black frame with blue features. Chromafusion grey lenses.						",7699,9007.83,SUNWISE Waterloo Sunglasses Chrome,SUNWISE,,http://products.activinstinct.com/y2013/m03/346727/43243769-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
414117-30184,"
							The Vaude Venus Mat is a lightweight, very comfortable sleeping pad with sensuously soft stretch fabric on the upper side.

Features:

Stretchy, silky soft 50D stretch micro polyester fabric for a comfortable night's sleep. The stretchy outer material and the foam core support the body in an optimal sleeping position
Comes with a pack sack for transport and storage
Comes with emergency repair kit
Exceptionally small pack size for easy transport, even in a daypack
Additional vertical perforations at the top and lower ends of the pad reduce weight and ensure better ventilation
Horizontal perforations in the foam along the entire length of the pad reduce overall weight and improve air inclusion
Trapezoidal cut allows individual combination for optimal tent floor space use
User-friendly valve that has a 2 point safety closure


Front: 100% Polyester; 50D stretch; Back: 100% Polyester; 75D brushed; Filling material: 100% Polyurethane; Foam Cored/Hollow 3,5 cmMaterialPolyester Fabric 						",7799,9124.83,VAUDE Venus Mat,VAUDE,,http://products.activinstinct.com/y2014/m02/414117/38663657-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
414119-30185,"
							The Vaude tour Mat comes with a pack sack for transport and storage and comes with an emergency repair kit for piece of mind.

Features:

Exceptionally small pack size for easy transport, even in a daypack
Additional vertical perforations at the top and lower ends of the pad reduce weight and ensure better ventilation
Horizontal perforations in the foam along the entire length of the pad reduce overall weight and improve air inclusion
Trapezoidal cut allows individual combination for optimal tent floor space use
User-friendly valve that has a 2 point safety closure

Front: 100% Polyester; 75D diamond embossed; Back: 100% Polyester; 75D brushed; Filling: 100% Polyurethane; Foam Cored/Hollow 3,2 cmMaterialPolyester Fabric 						",7799,9124.83,VAUDE Tour Mat,VAUDE,,http://products.activinstinct.com/y2014/m02/414119/60585219-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
416672-62229-IN,"
							The Octane XCT is made of ultra-light materials, perfect for adventure racing, trail running or XC bike riding; anything where you need to move fast and minimise weight.

The Octane XCT takes this approach to extremes by stripping the pack down to the basics. Inside there is a 3 litre Antidote Reservoir, which drops in behind the back panel. Outside is a single vertical zip storage pocket on the front and two stash pockets on the waist belt and harness so you can keep essentials close at hand.

For safety there is also added reflectivity front and back and a whistle on the harness.

Antidote Reservoir Features:

Quick Link System
1/4 turn, easy open/close cap
Lightweight fillport
Dryer arms
Centre baffling and low-profile design
Patented Big Bite Valve
HydroGuard technology
PureFlow tube
Easy-to-clean wide-mouth opening

Features:

Ultra-light materials
Essentials pocket
Front and back reflectivity
Safety whistle
Overflow storage bungee

MaterialPolyester Fabric 						",7799,9124.83,CAMELBAK Octane XCT Running Hydration Backpack,CAMELBAK,,http://products.activinstinct.com/y2014/m03/416672/32175305-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
411979-5050973803,"
							The Inov8 Race Elite Extreme 10 Backpack is an extremely minimalist and revolutionary, lightweight 10-litre pack with a weight of less than 100g. Features two mesh pockets that operate as 500ml bottle holders. Ideal for longer mountain races.

Features:

Lightweight stripped-back shoulder straps with
Multi adjustment
10L main compartment
Vertical double ended zip
Hi batwing hip fin pockets double as bottle pockets
Materials: PU coated, Nylon Ripstop,3D Airmesh, Stretch MeshMaterialSynthetic 						",7799,9124.83,INOV8 Race Elite Extreme 10 Backpack,INOV8,,http://products.activinstinct.com/y2014/m02/411979/79328408-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
382739-L12839700,"
							The S-Fly Slip has an Energy Return sole, easy, comfortable slip-on combined with a collapsible heel for breathable comfort. Welded Microfibre upper with open straps and a medial gore, combined with collapsible heel for breathable comfort. There is also an energy return sole so you can go all day.

Contagrip is a unique traction technology that provides both grip and durability, using an intelligent mix of compound, lob geometry and density. The moulded EVA shaped footbed provides lightweight cushioning and stability.

OS Tendon is a dynamic ride technology that uses muscle rebound, muscle cushioning and the Contragrip sole to ensure a brilliant ride as you move.MaterialRubber Synthetic Material 						",7799,9124.83,SALOMON S-Fly Slip Ladies Shoe,SALOMON,,http://products.activinstinct.com/y2013/m09/382739/47260828-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
412204-J62209,"
							If you enjoy taking in the world from many angles, this refined leather sandal travels between them fluidly and in total comfort. M Select MOVE technology flexes naturally and cushions precisely underfoot. The adept M Select GRIP sole equips you for exploring on or off road with its adaptable traction.

UPPER/LINING

Leather and canvas upper
Breathable mesh lining treated with M Select Fresh odor control
M Select Move footbed treated with M Select Fresh odor control

MIDSOLE/OUTSOLE

M Select Move footframe give yous an ideal combination of natural flex, contoured support and performance cushioning for all day comfort
Molded nylon arch shank
Merrell air cushion in the heel absorbs shock and adds stability for cushioning
M Select GRIP tune each outsole with durable traction that grips when and where you need itMaterialRubber Leather 						",7799,9124.83,MERRELL Traveller Tilt Slide Men's Sandal,MERRELL,,http://products.activinstinct.com/y2014/m02/412204/86919838-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
420467-PCO25,"
							The Cobra 25 was conceived and engineered to be the most versatile of all of the MONTANE pack range. Light enough to be used on almost any mountain during the day and functional enough to provide lasting use in many mountain activities.

With its innovative Dual Tool clean technical ice axe and walking pole system and large open zippered access, the Cobra 25 is at home on a Scottish winter mountain ascent as it is on a summer ultra-distance two day event.MaterialPolyester Fabric 						",7799,9124.83,MONTANE Cobra 25 Backpack,MONTANE,,http://products.activinstinct.com/y2014/m04/420467/83930376-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
413733-11107,"
							The Vaude Splash 20+5 Backpack is all you need, right where you need it. A backpack with a full line-up of essential features for tours lasting several days. Count on a perfect fit and reliable ventilation with F.L.A.S.H. shoulder strap adjustment and mesh back. The 20 litre carrying capacity can be extended an extra 5 litres if necessary.

With the F.L.A.S.H. system you can fully adjust the length of your pack shoulder straps quickly and easily. An easy-access Velcro closure at the back lets you regulate your ideal strap length. F.L.A.S.H. is used in conjunction with the Aeroflex suspension system.

The redesigned Aeroflex Easy Adjust is an all-rounder of backpack suspension systems. Vaude used a new Aeroflex-mesh and has improved the Easy Adjust adjustment mechanism. It's no longer adjusted using a connecter behind the mesh but rather by pulling on adjustment loops to increase tension on the mesh across the frame. Tension on the mesh is released by loosening the two quick-release buckles. This provides continuous adjustment of the mesh tension: when you want a lot of ventilation, tighten the mesh. When you want better balance of the load, loosen the mesh.

Features:

Volume extension
Helmet holder
Side compression straps
Side mesh pockets
Padded hip belt with pocket
Sternum strap
Opening for hydration system
Safety light attachment
Map compartment
Front patch pocket
Front outer pocket with mesh organizer
Reflective elements
Rain cover with safety light attachment

Main fabric: 100% Polyamide; 420 D Plain Polyurethane coated; Contrast fabric: 100% Polyamide; 210 D Dobby WF Polyurethane coated; Back part: 100% Polyester; 600 D Polyurethane coated; Lining: 100% Polyester; 200 D Polyurethane coated; Rain cover: 10MaterialPolyamide Nylon 						",7799,9124.83,VAUDE Splash 20+5 Backpack,VAUDE,,http://products.activinstinct.com/y2014/m02/413733/15660109-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
409013-2002202,"
							This sturdy hiking rucksack is slim and features everything you need: a large chamber, a front pocket and a lid compartment. The two elasticated side pouches are perfect for holding a drinks bottle and for those of you who prefer to use a hydration system, there is one of those, too. Trekking poles can be fastened to the outside and the lower compartment conceals a raincover for those occasions when you need to get inside quickly.

The suspension system provides maximum ventilation, load distribution and comfort.

Features:

ACS flexible suspension system with efficient ventilation for the back
Adjustable chest strap with signal whistle
Large main compartment with inside pocket (with enough room for a bladder), external pocket, with key carabiner, two elasticated side pouches, waist belt pocket
Trekking pole attachment
Reflectors
Preparation for drinks system (tube duct and attachment)
Integrated raincover in base compartment
Pack sack: extremely lightweight, hard-wearing CROSS RIP 210D fabric and very abrasion and tear-resistant NAILHEAD 210D fabric
Base made from lightweight, tear-resistant CROSS RIP 300D fabric with reinforcement threads						",7799,9124.83,JACK WOLFSKIN Rambler 32 Backpack,JACK,,http://products.activinstinct.com/y2014/m02/409013/45593667-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
433772-1679500,"
							The Victorinox Swiss Champ Pocket Tool is absolutely filled to the brim with functional tools that'll ensure you're never left wanting in any situation. The top model among the ?Officer's Knives? this pocket tool combines 33 high quality tools with an award-winning design.

Tools:

Large blade
Mini-screwdriver
Small blade
Corkscrew
Can opener with; small screwdriver
Cap lifter with; screwdriver; wire stripper
Reamer, punch
Key ring
Tweezers
Toothpick
Scissors
Multi-purpose hook (parcel carrier)
Fish scaler with; hook disgorger; ruler (cm + inches)
Nailfile with; metal file; nail cleaner; metal saw
Screwdriver 2.5mm
Chisel
Pliers with; wire crimping tool; wire cutters
Phillips screwdriver
Magnifying lens
Pressurized ballpoint pen
Pin stainless
Sewing eye

Size ( L x W x H ): 91 x 27 x 33 mmMaterialMetal 						",7799,9124.83,VICTORINOX Swiss Champ Pocket Tool,VICTORINOX,,http://products.activinstinct.com/y2014/m06/433772/90282394-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
336273-L32914300 / L35978000,"
							The Salomon Agile 17 Backpack is a light weight, stretch fit 17l pack for trail running that moves with your body and carries essentials for all-day trail runs, mountain bike adventures or highly active sports.

This pack is designed to ensure the utmost in comfort and freedom of movement thanks to the P.A.C.E Fit combined with Airvent agility, Harness construction, Lite shoulder straps, Motion belt, Twin link and Compression front lifter.

Ample storage is provided by 1 main compartment,2 compressible side mesh pockets, 1 removable chest pocket, 2 belt zipped pockets and 1 internal zipped pocket.

Added convenience provided by the easy access 4D pole holder whilst reflective elements ensure safety along with the whistle.


Weight: 416g
Volume: 17L
Dimensions: 45.5 x 22.5 x 13.5 cmMaterialPolyester 						",7899,9241.83,SALOMON Agile 17 Backpack,SALOMON,,http://products.activinstinct.com/y2014/m02/336273/67571187-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
413729-11408,"
							The Vaude Wizard Air 24+4 Backpack enjoys short tours as much as long ones: roomy all-round in an up-to-date look with a carrying capacity expansion. The Aeroflex Easy Adjust suspension system allows for an airy, comfortable fit, while the shoulder strap are easily adjusted thanks to the F.L.A.S.H. shoulder strap adjustment that can be used to adapt the backpack to any sized torso.

With the F.L.A.S.H. system you can fully adjust the length of your pack shoulder straps quickly and easily. An easy-access Velcro closure at the back lets you regulate your ideal strap length. F.L.A.S.H. is used in conjunction with the Aeroflex suspension system.

The redesigned Aeroflex Easy Adjust is an all-rounder of backpack suspension systems. Vaude used a new Aeroflex-mesh and has improved the Easy Adjust adjustment mechanism. It's no longer adjusted using a connecter behind the mesh but rather by pulling on adjustment loops to increase tension on the mesh across the frame. Tension on the mesh is released by loosening the two quick-release buckles. This provides continuous adjustment of the mesh tension: when you want a lot of ventilation, tighten the mesh. When you want better balance of the load, loosen the mesh.

Features:

Volume expandable with zip
Front zip pocket with organizer
One pole attachment point
2 outer mesh pockets
Side compression straps
Sternum strap; padded hip wings
Opening for hydration system
Main fabric: 100% Polyamide; 210 D HT Maxi

Ripstop Polyurethane coated; Contrast fabric: 100% Polyamide; 420 D Plain Polyurethane coated; Back part: 100% Polyester; 600 D Polyurethane coated; Rain cover: 100% Polyamide; 190 T Polyurethane coated.MaterialPolyamide Nylon 						",7999,9358.83,VAUDE Wizard Air 24+4 Backpack,VAUDE,,http://products.activinstinct.com/y2014/m02/413729/84890111-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
424838-112667,"
							A roomy three-person tent ideal for festivals and camping, this has a three-pole tunnel construction with porch storage area and large windows. The breathable polyester inner with mesh door keeps insects out, and there is inner first pitching with colour coded poles. 3000mm Hydrostatic Head and CPAI-84 Fire Resistant.MaterialPolyester Fabric 						",8000,9360,EUROHIKE Cairns Tent,EUROHIKE,,http://products.activinstinct.com/y2014/m04/424838/69519315-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
424935-62180 / 62184,"
							For a full day out on the trail, our compact Cloud Walker 18 hiking pack sports a clean, technical aesthetic and features designed to keep you cool, hydrated and all your gear organised. The main compartment is accessed via an asymmetrical zipper that enables easy access and prevents cargo from spilling out when fully open.

In addition to an industry-leading 2 litre Antidote Reservoir you get two mesh side pockets for keeping essentials close at hand. For comfort, the Air Channel back panel with its centre-channel ventilation and wicking mesh pods will keep you cool. Integrated lashing points are great for attaching extra cargo and gear. Three-point compression straps keep your load stable.

Features:

1/4 turn; easy open/close cap
Lightweight fillport
Dryer arms
Centre baffling and low-profile design
Patented Big Bite Valve
HydroGuard technology
PureFlow tube
Easy-to-clean wide-mouth openingMaterialSynthetic 						",8249,9651.33,CAMELBAK Cloud Walker 18 Backpack,CAMELBAK,,http://products.activinstinct.com/y2014/m04/424935/56993098-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
312020-4007242/241-6910,"
							This is a lightweight hiking shoe equipped with the multi-functional TRACTION sole, which makes it suitable for a wide range of leisure activities as well as hikes with a light pack.

Reliable weather protection and high breathability come courtesy of the waterproof TEXAPORE O2 membrane. For the uppers, we opted for a combination of hydrophobic suede and robust, breathable polyester fabric.

This has a waterproof and breathable membrane incorporated into the footwear in a bootie construction. The membrane bootie encapsulates the foot from the sole upwards and extends to about two thirds of the height of the upper. TEXAPORE footwear utilises a 4-layer laminate, which consists of a support fabric (mesh), the membrane itself, a backing fabric and the lining material.MaterialRubber Leather 						",8249,9651.33,JACK WOLFSKIN Canyon Hiker Texapore Ladies Hiking Shoe,JACK,,http://products.activinstinct.com/y2012/m09/312020/55721660-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
217886-4155,"
							Adventurers will know that water presents a paradox. It is the source of a year-round playground, but it simultaneously poses a year-round problem. Anyone who has ever slipped on a patch of ice or been forced to deal with soaking wet socks can attest to this duality.

Teva has two fundamental responsibilities to cover in the shoes they create: to play and to protect. People play in the water, but also see need to be protected from it. This is a delicate balance, and one that Teva deliver.

The Toachi 2 is the evolution of the Open Toachi sport sandal. Lighter, leaner and more streamlined, the Toachi 2 does not compromise when it comes to performance. A Shoc Pad in the heel reduces fatigue, while a full-length TPU shank wraps up into the upper to keep your foot steady as you take your adventures to wet environments.

Spider Rubber produces a versatile rubber compound that successfully blends high friction and good durability, whether on wet and dry terrain.

The Shoc Pad blended polyurethane/EVA unit in the heel cup evenly transfers the energy of impact throughout the footbed and away from the heel. This energy return then provides greater spring with each forefoot push-off.

Despite the water, Microban Zinc, an environmentally friendly zinc technology, restricts the growth of odour causing bacteria and fungus, while built in anti-microbial product protection provides continuous odour control that won't wash off or wear away.

TPU Drain Frame Platform wraps around the midsole creating anchor points that integrate into the upper allowing your foot to securely lock onto the bottom unit.

These sandals also boast a series of drainage ports with monofilament mesh screens that allow water to escape directly through the bottom of the shoe while preventing debris from entering. The added bonus is that these ports also work in reverse, allowing air to flow through for additional ventilation and comfort in even the hottest environments.MaterialRubber EVA 						",8249,9651.33,TEVA Toachi 2 Men's Sport Sandal,TEVA,,http://products.activinstinct.com/y2011/m03/217886/34952919-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
382572-4-20959,"
							The Berghaus Arete III 45 Backpack is one of the best all round packs available on the market and is packed with features to help you tame your chosen route. The addition of a removable crossbar load transfer frame improves the comfort of the pack during the walk in when loads are higher, but without hindering any movement on the climb. Also features a very useful feature built into the hipbelt, the finger grip belt allows you to push the gear loops of your harness through, meaning you can wear the hip belt and access your harness at the same time.

Features:

Crossbar load transfer frame for improved comfort while loaded
Finger grip hipbelt for improved fit
Ergonomically shaped shoulder straps
Height adjustable, removable chest strap
Top tension straps
Grab handle
Top lid pocket
Zipped internal lid pocket
Hydration system compatible
Emergency whistle integrated in chest strap
SOS instructions underneath lid
Rope compression strap
Side compression straps
Front attachment points (bungee cord provided)
Easy use, glove friendly buckles
A-frame ski carry
Glove/mitt friendly ice axe attachment
Dimensions: 74cm (H) x 34cm (W) x 29cm (D)
Main body Fabric: Ardura 330D Diamond Rip / *Esdura 450DMaterialRipstop 						",8249,9651.33,BERGHAUS Arete III 45 Backpack,BERGHAUS,,http://products.activinstinct.com/y2013/m09/382572/55673654-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
