SKU,Description,CP,SP,productname,Brand,Size,imgurl,
226943-QN-2+-75,"
							Quad-Netz is a selection of different modular net systems that allows you to practice up to four of the most popular participation sports in your own garden using one single product. Each set is easy to assemble, and once set up can be altered for different sport just as easily. Regardless of your favourite sport, you can find the set up that suits you. Q

uad-Netz poles are manufactured from 1 1/4 inch Powder Coated Steel for added weather resistance and durability. All in all, a set is a versatile, sturdy, easy-to-use, durable piece of equipment that can adapt to different interests and environments. Quad-Netz 2+ can be used as either a football goal or cricket nets, offering all year round sporting activity. Just like Pro and Club players, nets are an essential piece of kit for cricket practise.

This kit enables you to practise both bowling and batting without having to worry about damaging your own garden or your neighbours. Keep everything under control as you improve your game. Cricket nets are the same height as the goal mouth and have two 6' (183cm) side panels, making the total enclosed length 12' (366cm) - excluding the rear of the goal.

The Adult Size cricket nets are even more equipped as they come supplied with a net ""roof"" to totally enclose the batting player and give the set a total professional feel. The connectors are manufactured from high impact ABS and manufactured with additional corner reinforcement to ensure fantastic durability.

Intermediate Size: 7' (213cm) x 5' (152cm)

Contents:

Football goal posts set
Football goal net
Cricket net posts set
Cricket net set
Guide Lines and Ground Stakes
Ground peg set
Velcro straps for netting
Training Cricket Ball						",21499,25153.83,QUAD-NETZ 2+ Football Goal with Cricket Nets (7ft x 5ft System),QUAD-NETZ,,http://products.activinstinct.com/y2011/m05/226943/42658129-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
410721-B80115005,"
							SKINS Men's Coldback Long Sleeve tops supercharge your performance naturally, whatever sport you play. Coldblack treatment reduces the absorption of the sun's rays meaning that the fabric heats up less and stays cooler by up to 5 degrees Celsius.

In addition SKINS dynamic gradient compression accelerates your blood flow to deliver more oxygen to your core muscles for more power and endurance while our Memory MX Fabric over the spine and around scapula and obliques provide constant, controlled compression and unrestricted movement to help you avoid the muscle damage you sustain in action, but only notice when you cool down.

With coldblack technology, memory MX fabric and dynamic gradient compression, you'll notice improved core body control and power, as well as less post-exercise muscle soreness.

400 Fit: A super comfortable fit, more precise, targeted Gradient Compression and in some cases, a greater range of leg lengths for men and different body shapes for women.

50+ UV Protection: SKINS was born in Australia, so we know a thing or two about exerting ourselves in the sun. Our fabrics have a UV protection of 50+, which means you can get out and train harder without worrying about the sun related risks.

Dynamic Gradient Compression: Increases oxygen delivery to active muscles while in motion and reduces lactic-acid build-up for more power and less recovery time.
Memory MX: Memory MX fabric contains a unique high stretch elastomeric yarn â"" which returns to its original shape no matter how much stress you put it under.

Moisture Management: Keeping you dry through advanced wicking is inherent in all SKINS fabrics - moisture is drawn away from your skin, so you stay dry and comfortable.

Muscle Focus: Uniquely wrapping and supporting your key muscle groups to reduce movement and focus direction for less vibration in your muscles, less soft tissue damage and less soreness after exercise.

Warp Knit: The fabric in SKINS is warp knitted using multiple fine quality yarns to give superior performance - Warp knit fabrics have no natural stretch â"" instead, the spandex mix ensures specific levels of elasticity and perfectly controlled compression.MaterialPolyamide Nylon 76%Eleastane 24%						",8499,9943.83,SKINS Men's COLDBLACK Long Sleeve Top,SKINS,M;L;XL,http://products.activinstinct.com/y2014/m02/410721/80753349-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
410735-B80115001,"
							Skins COLDBLACK Men's Long Tights utilise Coldblack treatment to reduce the absorption and reflection of the sun's rays meaning that the fabric heats up less and stays cooler by up to 5 degrees Celsius.

More oxygen to your muscles: Dynamic gradient compression gets more oxygen filled blood to your active muscles for increased power and stamina

More Control: Memory MX fabric maximises your stability and control while channeling the direction of your core muscles

Recover quicker: Less lactic acid build-up, less muscle vibration and less pain in the morning
Also features integrated key/coin pocket and an ergonomic waistband that moves when you do without flipping or rolling.

400 Fit: A super comfortable fit, more precise, targeted Gradient Compression and in some cases, a greater range of leg lengths for men and different body shapes for women.

50+ UV Protection: SKINS was born in Australia, so we know a thing or two about exerting ourselves in the sun. Our fabrics have a UV protection of 50+, which means you can get out and train harder without worrying about the sun related risks.

Dynamic Gradient Compression: Increases oxygen delivery to active muscles while in motion and reduces lactic-acid build-up for more power and less recovery time.

Memory MX: Memory MX fabric contains a unique high stretch elastomeric yarn â"" which returns to its original shape no matter how much stress you put it under.

Moisture Management: Keeping you dry through advanced wicking is inherent in all SKINS fabrics - moisture is drawn away from your skin, so you stay dry and comfortable.

Muscle Focus: Uniquely wrapping and supporting your key muscle groups to reduce movement and focus direction for less vibration in your muscles, less soft tissue damage and less soreness after exercise.

Warp Knit: The fabric in SKINS is warp knitted using multiple fine quality yarns to give superior performance - Warp knit fabrics have no natural stretch â"" instead, the spandex mix ensures specific levels of elasticity and perfectly controlled compression.

76% Nylon - 24% ElastaneMaterialPolyamide Nylon 76%Eleastane 24%						",9499,11113.83,SKINS Men's COLDBLACK Long Tights,SKINS,M;L;XL,http://products.activinstinct.com/y2014/m02/410735/55605184-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
247141-B48039001,"
							You don't stop breathing after the game.

The benefits of increased oxygen to your muscles during sport are obvious. But recovering muscles need oxygen too. Stepping into SKINS RY400 range after a workout enhances the circulation in abused legs, arms and shoulders - reducing recovery time.

Your muscles don't stop working once you've crossed the finish line.

Forget massages or comfy slippers. For maximum recovery, pull on your RY400 garments after sport. A recovering body has different compression needs to one that's taut, in-motion and being pushed to the limits. Based on the revolutionary 400 fit, our new RY400 range can help prevent muscle fatigue, eliminate delayed onset muscle soreness (DOMS) and improve recovery. You can even wear SKINS whilst you sleep to speed up recovery, so you wake up fresh and ready to do it all over again!

SKINS help improve the supply of oxygen to active muscles. This enhances natural performance, increases the turnaround of metabolic waste and reduces the build up of lactic acid - meaning faster recovery.

If the compression level is too high it can restrict blood flow and cause friction between muscles. If it's too low it won't provide any benefit at all. SKINS engineered gradient compression ensures the correct level of pressure is provided in the right places to enhance circulation and deliver more oxygen to your muscles. The SKINS 400 series features dynamic gradient compression and bio-mechanically placed Memory MX fabric, providing even more precise compression during activity and recovery.

GRADIENT COMPRESSION: SKINS gradient compression has been engineered to provide the correct level of surface pressure to specific body parts, enhancing circulation and delivering more oxygen to active muscles. Increased circulation also helps eliminate lactic acid build up and other metabolic wastes so you can go harder for longer and recover faster.

FOCUS: SKINS wrap and support key muscle groups which reduces vibration and helps maintain muscle alignment. The seams on SKINS are strategically placed to act as 'anchor points' - offering focused support and stability.

MOISTURE: All SKINS fabrics actively draw moisture away from your skin - keeping you dry even in the most gruelling situations.

TEMPERATURE: SKINS fabrics help optimise your body temperature in both warm and cool conditions. Muscles warm up quickly through enhanced circulation, whilst the superior wicking promotes evaporative cooling to help maintain a more constant body temperature.

ODOUR: SKINS have antimicrobial elements built into the fabric - they can't be washed out, no matter how often SKINS are worn. These elements discourage the growth of bacteria by absorbing odour-causing substances.

SUN: Wearing SKINS is equal to 50+ UV protection - preventing harsh UV rays from penetrating the skin. When it comes to being sun smart, you can trust SKINS - they're from Australia!

Superior construction: The fabric in skins is warp knitted using multiple fine quality yarns to giver superior performance. Warp knit fabrics have no natural stretch - instead, the spandex mix ensures specific levels of elasticity and perfectly controlled compression. Some other compression brand use circular kit which has a natural stretch, making it hard to maintain the correct level of compression. Circular knit fabrics are also less durable and likely to run if snagged.

Warp knit construction has a 'float line' between loops to aid moisture management. Multiple yarns are used for added strength and to eliminate running if the fabric is torn.MaterialNylon 76%Spandex 24%						",8499,9943.83,SKINS RY400 Ladies Compression Long Tights,SKINS,S;M;L,http://products.activinstinct.com/y2011/m09/247141/16704419-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
188828-B43039001,"
							You don't stop breathing after the game. The benefits of increased oxygen to your muscles during sport are obvious. But recovering muscles need oxygen too. Stepping into SKINS RY400 range after a workout enhances the circulation in abused legs, arms and shoulders - reducing recovery time. Your muscles don't stop working once you've crossed the finish line. Forget massages or comfy slippers. For maximum recovery, pull on your RY400 garments after sport. A recovering body has different compression needs to one that's taut, in-motion and being pushed to the limits. Based on the revolutionary 400 fit, our new RY400 range can help prevent muscle fatigue, eliminate delayed onset muscle soreness (DOMS) and improve recovery. You can even wear SKINS whilst you sleep to speed up recovery, so you wake up fresh and ready to do it all over again! SKINS help improve the supply of oxygen to active muscles. This enhances natural performance, increases the turnaround of metabolic waste and reduces the build up of lactic acid - meaning faster recovery. If the compression level is too high it can restrict blood flow and cause friction between muscles. If it's too low it won't provide any benefit at all. SKINS engineered gradient compression ensures the correct level of pressure is provided in the right places to enhance circulation and deliver more oxygen to your muscles. The SKINS 400 series features dynamic gradient compression and bio-mechanically placed Memory MX fabric, providing even more precise compression during activity and recovery. GRADIENT COMPRESSION: SKINS gradient compression has been engineered to provide the correct level of surface pressure to specific body parts, enhancing circulation and delivering more oxygen to active muscles. Increased circulation also helps eliminate lactic acid build up and other metabolic wastes so you can go harder for longer and recover faster. FOCUS: SKINS wrap and support key muscle groups which reduces vibration and helps maintain muscle alignment. The seams on SKINS are strategically placed to act as 'anchor points' - offering focused support and stability. MOISTURE: All SKINS fabrics actively draw moisture away from your skin - keeping you dry even in the most gruelling situations. TEMPERATURE: SKINS fabrics help optimise your body temperature in both warm and cool conditions. Muscles warm up quickly through enhanced circulation, whilst the superior wicking promotes evaporative cooling to help maintain a more constant body temperature. ODOUR: SKINS have antimicrobial elements built into the fabric - they can't be washed out, no matter how often SKINS are worn. These elements discourage the growth of bacteria by absorbing odour-causing substances. SUN: Wearing SKINS is equal to 50+ UV protection - preventing harsh UV rays from penetrating the skin. When it comes to being sun smart, you can trust SKINS - they're from Australia! Superior construction: The fabric in skins is warp knitted using multiple fine quality yarns to giver superior performance. Warp knit fabrics have no natural stretch - instead, the spandex mix ensures specific levels of elasticity and perfectly controlled compression. Some other compression brand use circular kit which has a natural stretch, making it hard to maintain the correct level of compression. Circular knit fabrics are also less durable and likely to run if snagged. Warp knit construction has a 'float line' between loops to aid moisture management. Multiple yarns are used for added strength and to eliminate running if the fabric is torn.MaterialNylon 76%Spandex 24%						",8499,9943.83,SKINS Mens RY400 Compression Long Tights,SKINS,S;M;L;XL,http://products.activinstinct.com/y2010/m09/188828/99768314-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
246810-B61033025,"
							The Skins A200 range is the evolution of the pioneering Original collection. Built on SKINS? scientifically proven engineered gradient compression, the SKINS A200 Thermal Long Sleeve Top with Zipper features muscle wrapping support for stronger support that provides heightened performance. This garment is designed for those that are passionate about being active whether it running, playing team sports or hitting the gym. This top features a mock neck for added coverage in cold conditions with a zip for adjustability depending on the temperature.

GRADIENT COMPRESSION: SKINS gradient compression has been engineered to provide the correct level of surface pressure to specific body parts, enhancing circulation and delivering more oxygen to active muscles. Increased circulation also helps eliminate lactic acid build up and other metabolic wastes so you can go harder for longer and recover faster.

FOCUS: SKINS wrap and support key muscle groups which reduces vibration and helps maintain muscle alignment. The seams on SKINS are strategically placed to act as 'anchor points' offering focused support and stability.

The fabric in skins is warp knitted using multiple fine quality yarns to giver superior performance. Warp knit fabrics have no natural stretch - instead, the spandex mix ensures specific levels of elasticity and perfectly controlled compression. Some other compression brand use circular kit which has a natural stretch, making it hard to maintain the correct level of compression. Circular knit fabrics are also less durable and likely to run if snagged.

Warp knit construction has a 'float line' between loops to aid moisture management. Multiple yarns are used for added strength and to eliminate running if the fabric is torn.

The SKINS logo features more prominently along with a higher density signature SKINS contrast stitching. In addition features moisture wicking, temperature management and 50+ UV protection.

The Skins A200 Series collection for women was designed by women for women so the garments feature flattering lines to give you a sleek silhouette as well as this season?s hottest colours.MaterialNylon 85%Spandex 15%						",8699,10177.83,SKINS A200 Ladies Thermal Long Sleeve Top with Zipper,SKINS,XS;S,http://products.activinstinct.com/y2011/m09/246810/93206279-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
246602-B60052025 / B60005025,"
							The Skins A200 range is the evolution of the pioneering Original collection. Built on SKINS' scientifically proven engineered gradient compression, the SKINS A200 Thermal Long Sleeve Top with Zipper features muscle wrapping support for stronger support that provides heightened performance. This garment is designed for those that are passionate about being active whether it running, playing team sports or hitting the gym. This top features a mock neck for added coverage in cold conditions with a zip for adjustability depending on the temperature.

GRADIENT COMPRESSION: SKINS gradient compression has been engineered to provide the correct level of surface pressure to specific body parts, enhancing circulation and delivering more oxygen to active muscles. Increased circulation also helps eliminate lactic acid build up and other metabolic wastes so you can go harder for longer and recover faster.

FOCUS: SKINS wrap and support key muscle groups which reduces vibration and helps maintain muscle alignment. The seams on SKINS are strategically placed to act as 'anchor points' offering focused support and stability.

The fabric in skins is warp knitted using multiple fine quality yarns to giver superior performance. Warp knit fabrics have no natural stretch - instead, the spandex mix ensures specific levels of elasticity and perfectly controlled compression. Some other compression brand use circular kit which has a natural stretch, making it hard to maintain the correct level of compression. Circular knit fabrics are also less durable and likely to run if snagged.

Warp knit construction has a 'float line' between loops to aid moisture management. Multiple yarns are used for added strength and to eliminate running if the fabric is torn.

The SKINS logo features more prominently along with a higher density signature SKINS contrast stitching. In addition features moisture wicking, temperature management and 50+ UV protection.MaterialNylon 85%Spandex 15%						",7999,9358.83,SKINS A200 Men's Thermal Long Sleeve Top with Zipper,SKINS,XS;S;M,http://products.activinstinct.com/y2011/m09/246602/65749289-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
247153-B48039005,"
							You don't stop breathing after the game.

The benefits of increased oxygen to your muscles during sport are obvious. But recovering muscles need oxygen too. Stepping into SKINS RY400 range after a workout enhances the circulation in abused legs, arms and shoulders - reducing recovery time.

Your muscles don't stop working once you've crossed the finish line. . .

Forget massages or comfy slippers. For maximum recovery, pull on your RY400 garments after sport. A recovering body has different compression needs to one that's taut, in-motion and being pushed to the limits. Based on the revolutionary 400 fit, our new RY400 range can help prevent muscle fatigue, eliminate delayed onset muscle soreness (DOMS) and improve recovery. You can even wear SKINS whilst you sleep to speed up recovery, so you wake up fresh and ready to do it all over again!

SKINS help improve the supply of oxygen to active muscles. This enhances natural performance, increases the turnaround of metabolic waste and reduces the build up of lactic acid - meaning faster recovery.

If the compression level is too high it can restrict blood flow and cause friction between muscles. If it's too low it won't provide any benefit at all. SKINS engineered gradient compression ensures the correct level of pressure is provided in the right places to enhance circulation and deliver more oxygen to your muscles. The SKINS 400 series features dynamic gradient compression and bio-mechanically placed Memory MX fabric, providing even more precise compression during activity and recovery.

GRADIENT COMPRESSION: SKINS gradient compression has been engineered to provide the correct level of surface pressure to specific body parts, enhancing circulation and delivering more oxygen to active muscles. Increased circulation also helps eliminate lactic acid build up and other metabolic wastes so you can go harder for longer and recover faster.

FOCUS: SKINS wrap and support key muscle groups which reduces vibration and helps maintain muscle alignment. The seams on SKINS are strategically placed to act as 'anchor points' - offering focused support and stability.

MOISTURE: All SKINS fabrics actively draw moisture away from your skin - keeping you dry even in the most gruelling situations.

TEMPERATURE: SKINS fabrics help optimise your body temperature in both warm and cool conditions. Muscles warm up quickly through enhanced circulation, whilst the superior wicking promotes evaporative cooling to help maintain a more constant body temperature.

ODOUR: SKINS have antimicrobial elements built into the fabric - they can't be washed out, no matter how often SKINS are worn. These elements discourage the growth of bacteria by absorbing odour-causing substances.

SUN: Wearing SKINS is equal to 50+ UV protection - preventing harsh UV rays from penetrating the skin. When it comes to being sun smart, you can trust SKINS - they're from Australia!

Superior construction: The fabric in skins is warp knitted using multiple fine quality yarns to giver superior performance. Warp knit fabrics have no natural stretch - instead, the spandex mix ensures specific levels of elasticity and perfectly controlled compression. Some other compression brand use circular kit which has a natural stretch, making it hard to maintain the correct level of compression. Circular knit fabrics are also less durable and likely to run if snagged.

Warp knit construction has a 'float line' between loops to aid moisture management. Multiple yarns are used for added strength and to eliminate running if the fabric is torn.MaterialNylon 76%Spandex 24%						",8299,9709.83,SKINS RY400 Ladies Compression Long Sleeve Top,SKINS,XS;S;M;L,http://products.activinstinct.com/y2011/m09/247153/87857111-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
246804-B61033111,"
							The Skins A200 range is the evolution of the pioneering Original collection. Built on SKINS? scientifically proven engineered gradient compression, the SKINS A200 Thermal Tights feature muscle wrapping support for stronger support that provides heightened performance. This garment is designed for those that are passionate about being active whether it running, playing team sports or hitting the gym.

GRADIENT COMPRESSION: SKINS gradient compression has been engineered to provide the correct level of surface pressure to specific body parts, enhancing circulation and delivering more oxygen to active muscles. Increased circulation also helps eliminate lactic acid build up and other metabolic wastes so you can go harder for longer and recover faster.

FOCUS: SKINS wrap and support key muscle groups which reduces vibration and helps maintain muscle alignment. The seams on SKINS are strategically placed to act as 'anchor points' offering focused support and stability.

The fabric in skins is warp knitted using multiple fine quality yarns to giver superior performance. Warp knit fabrics have no natural stretch - instead, the spandex mix ensures specific levels of elasticity and perfectly controlled compression. Some other compression brand use circular kit which has a natural stretch, making it hard to maintain the correct level of compression. Circular knit fabrics are also less durable and likely to run if snagged.

Warp knit construction has a 'float line' between loops to aid moisture management. Multiple yarns are used for added strength and to eliminate running if the fabric is torn.

The SKINS logo features more prominently along with a higher density signature SKINS contrast stitching. In addition features moisture wicking, temperature management and 50+ UV protection.

The Skins A200 Series collection for women was designed by women for women so the garments feature flattering lines to give you a sleek silhouette as well as this season?s hottest colours.MaterialNylon 85%Spandex 15%						",8299,9709.83,SKINS A200 Ladies Thermal Tights,SKINS,,http://products.activinstinct.com/y2011/m09/246804/51825417-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
345025-508,,4999,5848.83,SLAZENGER Junior Ultimate Sweater,SLAZENGER,Boys;Youths;Green;Maroon;Navy,http://products.activinstinct.com/y2013/m02/345025/95593662-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
344823-504793,"
							An International standard helmet.

Slazenger players choose their helmets due to the slim-line design which offer them the very best freedom of movement. The high risk nature of T20 cricket and modern safety expectations are a challenge for designers and manufacturers alike and Slazenger deliver a lightweight helmet whilst also maintaining the high levels of impact protection required in the modern game.


Profile: Lightweight High Impact Outer and Inner Shell
Ventilation: Air Flow VAP-R8 Ventilation Channels
Interior: Total Comfort Foam Interior
Straps: Adjustable Precision Fit Size Band and Chin Strap
Weight: 481gMaterialEPS Liner Polycarbonate Shell 						",4999,5848.83,SLAZENGER International Helmet,SLAZENGER,Junior;Senior;Black;Green;Maroon;Navy,http://products.activinstinct.com/y2013/m02/344823/67530461-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
420039-500977 / 500978,"
							The Slazenger Pro Tour Limited Edition Batting Pads features Slazenger's Impact Protection System (IPS) which is a composite laminate structure formed from high and low density foams which absorb impact and evenly distribute the shock to provide first class high impact protection.

Protection Rating: International

Construction features Test Match Quality Ultra Action PU Front with Leather Top Hat.

Profile: Traditional 8 Bar can fronted pad

Weight (per pad): 978g

Knee Roll Contoured and Angled

Shin Bolster: Triple section space mesh shin bolster

Strap System: 50mm cushioned calf and ankle straps, 25mm cushioned knee strap, new embossed
leather quick release straps

Instep: Padded leather						",10499,12283.83,SLAZENGER Pro Tour Limited Edition Batting Pads,SLAZENGER,Left;Right,http://products.activinstinct.com/y2014/m03/420039/53405437-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
345009-508,,4999,5848.83,SLAZENGER Adult Ultimate Sweater,SLAZENGER,S;M;L;XL;XXL;Green;Maroon;Navy,http://products.activinstinct.com/y2013/m02/345009/94017094-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
15920-504732,"
							The Slazenger Ultimate Ti Helmet is the top of the range cricket 'lid' available and endorsed by such stars as England's Paul Collingwood and Ian Bell.

A supremely lightweight helmet, the Ultimate Ti is fit for all day wear, helping you stay comfortable and protected whilst at the crease. Whilst the new pink ear pieces give this helmet the 'X' Factor that combines practicality with beauty. International performance level featuring, High impact outer shell and inner shell, Foam core technology, Removable padded mest inserts, Adjustable size straps and chin straps, Ventilation holes and Titanium Grill.MaterialMesh Foam Titanium 						",10499,12283.83,SLAZENGER Ultimate Ti Helmet ,SLAZENGER,Youth;L,http://products.activinstinct.com/y2008/m12/15920/15920-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
344905-50495,"
							An International standard helmet.

Slazenger players choose their helmets due to the slim-line design which offer them the very best freedom of movement. The high risk nature of T20 cricket and modern safety expectations are a challenge for designers and manufacturers alike and Slazenger deliver a lightweight helmet whilst also maintaining the high levels of impact protection required in the modern game.


Profile: 6 Panel Cloth Covered Carbon Fibre Reinforced Shell
Ventilation: Shell Ventilation Holes
Inner Shell: PU Foam Filled Cavity for Crumplezone Protection
Interior: Comfort Padding: Removable/Washable Padded Mesh Inserts
Straps: Unique Adjustable Head Band/Chin Strap for a Tailored Fit
Weight: 481g
Grill: Titanium (40% Lighter and Stronger than Steel)MaterialEPS Liner Polycarbonate Shell 						",11999,14038.83,SLAZENGER Xlite Titanium Helmet,SLAZENGER,Youths;Large Mens;Mens,http://products.activinstinct.com/y2013/m02/344905/99858288-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
420082-500553 / 500554,"
							The Slazenger Ultimate Wicket Keeping Pads features Slazenger's Impact Protection System (IPS) which is a composite laminate structure formed from high and low density foams which absorb impact and evenly distribute the shock to provide first class high impact protection.


Protection Rating: International
Construction features Test Match Quality Action PU.
Profile: Traditional HD foam 5 bar pad (21 piece) with dual side wing
Weight (per pad): 495g
Knee Roll: Angled and shaped
Shin Bolster: Triple section space mesh shin bolster with PU centre
Strap System: 50mm cushioned calf and ankle straps with new embossed leather quick release straps, calf pad ready velcro (pad not included)
Instep: Padded space mesh						",5999,7018.83,SLAZENGER Ultimate Wicket Keeping Pads,SLAZENGER,Youths;Mens,http://products.activinstinct.com/y2014/m03/420082/60214671-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
346685-504798,"
							This set of three stumps is ideal for heavy duty use thanks, in part, to the metal base that it has been fitted to. The set is suitable for all abilities and age groups up to 12 years, standing at a regulation 28 inches tall. Of course, with the threes stump set comes two bails.						",4499,5263.83,SLAZENGER junior Spring Stumps,SLAZENGER,,http://products.activinstinct.com/y2013/m03/346685/61045108-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
344950-145297,"
							Slazenger Luggage has been re-engineered with a new premium cosmetic for 2013. The range embraces the modern day requirements of all player types and has been developed in conjunction with Slazenger International players.


Hard Wearing Woven 600D Polyester Fabric
Large Main Compartment
Wheeled and Reinforced
External Zipped Side Bat Pocket
Side Pocket and Internal Valuables Section
Zipped End Pocket
Wet Vault Lined Storage Compartment
Moulded rubber handle
87 Litre Capacity
Dimensions: 83cm x 30cm x 35cmMaterialPolyester 						",5249,6141.33,SLAZENGER V600 Wheelie,SLAZENGER,,http://products.activinstinct.com/y2013/m02/344950/30674813-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
344892-5005,"
							A County or Premier Club standard batting pad, made from Action PU. This is a traditional HD Foam 5 Bar pad with a Dual Side wing.


Weight (Per Pad): 481g
Knee Roll: Angled and Shaped
Shin Bolster: Triple Section Space Mesh Shin Bolster
Strap System: 50mm Cushioned Calf and Ankle Straps
Instep: Padded Space MeshMaterialHigh Density Foam 						",5499,6433.83,SLAZENGER T20 Pro Wicket Keeping Pads,SLAZENGER,,http://products.activinstinct.com/y2013/m02/344892/79996470-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
420080-500572,"
							The Slazenger Xlite Wicket Keeping Pads features Slazenger's Impact Protection System (IPS) which is a composite laminate structure formed from high and low density foams which absorb impact and evenly distribute the shock to provide first class high impact protection.


Protection Rating: International
Construction features Test Match Quality Action PU Front with PU.
Profile: Modern HD Foam 25 piece pad with dual side wing
Weight (per pad): 524g
Knee Roll: Angled and shaped
Shin Bolster: New Armour Tec moulded single section bolster with PU centre
Strap System: 50mm cushioned calf and ankle straps with new comfort calf pad and new embossed leather quick release straps
Instep: Padded space mesh						",6899,8071.83,SLAZENGER Xlite Wicket Keeping Pads,SLAZENGER,,http://products.activinstinct.com/y2014/m03/420080/96939374-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
420078-500543,"
							The Slazenger Elite Wicket Keeping Gloves are designed to ensure premium levels of performance behind the stumps combined with a high degree of value and durability that'll last throughout the season.


Protection rating: County
Construction: Premium Calf Leather
Profile: Short Cut
Weight (Pair): 296g
Palm: Dual colour octopus suction rubber with gel palm padding
Finger Protection: Durable Armour Tec V4 wear patches on finger backs/ rubber finger-tip cups
Webbing: flexi catching zone
Thumb: Straight Cut
Lining: leather and cotton
Cuff: Padded foam PU						",6899,8071.83,SLAZENGER Elite Wicket Keeping Gloves,SLAZENGER,,http://products.activinstinct.com/y2014/m03/420078/87685144-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
345113-145305,"
							The history of Slazenger includes the likes of Sir Don Bradman, Sir Len Hutton, Sir Gary Sobers and Sir Viv Richards to name but a few. The brand new Pro Tour range of retro bags are made from 100% genuine Grade A quality leather and styled to embrace the luggage used by their players in years gone by.

To complement the new Pro Tour Large Holdall this is a full leather Pro Tour Travel Bag for any extra kit the modern day player may need whilst retaining a premium classical look.


100% Genuine Grade A Leather
Large Main Zipped Compartment
Shoulder Strap Option
Cricket Ball Stitched Seam Effect
Embossed Full Tan Leather
Heavy Duty Straps
34 Litre Capacity
Dimensions: 55cm x 25cm x 25cmMaterialPolyester 						",8999,10528.83,SLAZENGER Pro Tour Travel Bag,SLAZENGER,,http://products.activinstinct.com/y2013/m02/345113/82314008-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
345111-145304,"
							The history of Slazenger includes the likes of Sir Don Bradman, Sir Len Hutton, Sir Gary Sobers and Sir Viv Richards to name but a few. The brand new Pro Tour range of retro bags are made from 100% genuine Grade A quality leather and styled to embrace the luggage used by their players in years gone by.

The new Slazenger Pro Tour Large Holdall is a general purpose full leather bag designed to mirror the type that Slazenger legends used in the 1960s and 1970s.


100% Genuine Grade A Leather
Large Main Zipped Compartment
Two Large Zipped End Pockets
Cricket Ball Stitched Seam Effect
Embossed Full Tan Leather
Heavy Duty Straps
95 Litre Capacity
Dimensions: 90cm x 35cm x 30cmMaterialPolyester 						",16499,19303.83,SLAZENGER Pro Tour Large Holdall,SLAZENGER,,http://products.activinstinct.com/y2013/m02/345111/25941040-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
220791-TIILOG,"
							Tifosi is the Italian word for ""super-enthusiast"", and so provide eyewear that is comfortable, hard-wearing and high performing for a range of outdoor activites.

The lenses themselves are made from Grilamid TR-90; a homopolyamide nylon characterized by an extremely high alternative bending strength, low density, and high resistance to chemical and UV damage.

Knowing that you'll be competing while wearing them, the glasses have been designed to increase grip when in contact with sweat. Hydrophilic rubber resists aging and UV breakdown as well as providing a no-slip fit at the rubber ear and nose pieces.

There is ventilation to increase the airflow and reduce fogging, and the adjustable temples top this pair off, allowing for a customizable fit and increased wearing comfort.

With interchangeable lens, these glasses are specifically suited to golfers. The Tifosi Optics GT lens tint features ""object illumination"", which enhances your ability to pick up a ball in flight by providing a balance of target and background brightness. Whether you are at net or tee, the GT tint is designed to help keep your eye on the ball.

The EC lens tint is designed for athletes seeking an edge in distinguishing terrain details. The hue of EC increases light contrast by filtering the blue light spectrum that is responsible for optical blurring and decreased contrast in bright light conditions. Use this lens tint for spotting the subtle breaks of a putting green or the lines of your local single track.


Fits medium to large faces
Weight: 27g

Each frame features the following lenses: All Condition Red, Clear and Smoke with Red Glare Guard						",6499,7603.83,TIFOSI Logic Sunglasses,TIFOSI,,http://products.activinstinct.com/y2011/m03/220791/40534762-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
